gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,race
1,4,4,4,4,4,4,4,21,2
1,1,7,8,9,10,9,10,21,2
1,6,7,7,7,7,6,5,21,2
1,5,5,5,5,5,5,7,27,6
1,4,7,7,6,6,7,7,27,6
1,6,7,7,5,5,3,5,27,6
1,4,6,6,3,5,4,5,27,6
1,4,8,7,5,7,7,5,27,6
1,7,6,7,6,6,5,6,27,6
1,5,10,8,8,9,4,4,27,6
1,6,8,8,8,9,8,6,27,6
1,6,8,8,7,6,9,5,27,6
1,5,5,6,6,6,6,6,25,2
1,7,8,7,7,5,7,7,25,2
1,8,7,6,8,6,2,7,25,2
1,6,7,7,8,8,3,7,25,2
1,7,6,7,7,7,7,7,25,2
1,8,7,7,8,7,6,7,25,2
1,5,5,6,10,5,4,4,25,2
1,7,8,9,9,9,8,8,25,2
1,7,7,7,9,9,9,9,25,2
1,5,6,5,7,7,6,6,28,2
1,1,7,8,8,8,8,8,28,2
1,8,6,7,8,7,6,5,28,2
1,7,7,7,6,8,7,7,28,2
1,4,7,6,4,6,5,4,28,2
1,8,7,8,8,8,7,7,28,2
1,8,9,8,8,8,4,6,28,2
1,9,9,9,9,9,8,9,28,2
1,7,7,7,7,7,7,7,28,2
1,6,5,6,7,7,7,7,24,2
1,1,5,7,8,7,8,7,24,2
1,8,7,9,6,7,7,7,24,2
1,7,7,8,8,8,7,7,24,2
1,6,6,6,6,5,4,4,24,2
1,9,8,8,9,8,9,8,24,2
1,6,4,4,9,5,9,6,24,2
1,8,9,9,9,9,8,9,24,2
1,8,8,8,8,8,8,8,24,2
1,6,5,6,7,7,7,7,25,4
1,4,6,7,6,7,7,4,25,4
1,7,8,8,6,7,6,7,25,4
1,5,7,7,6,7,5,6,25,4
1,5,7,7,8,8,7,5,25,4
1,7,7,7,8,6,5,6,25,4
1,8,8,9,8,9,9,8,25,4
1,5,8,9,9,9,6,8,25,4
1,7,8,7,6,6,6,8,25,4
0,7,8,6,7,8,3,5,24,2
0,3,4,4,3,3,4,2,24,2
0,5,5,7,5,5,5,5,24,2
0,3,9,9,4,7,6,6,24,2
0,2,6,4,5,4,4,3,24,2
0,5,8,8,7,9,0,2,24,2
0,4,3,6,7,6,5,6,24,2
0,7,4,4,4,7,2,4,24,2
0,7,7,7,8,6,7,6,24,2
0,5,8,7,7,6,7,7,24,2
0,6,4,5,5,3,4,4,24,2
0,4,5,5,4,5,4,4,24,2
0,4,6,6,5,5,5,4,24,2
0,6,7,6,4,6,5,5,24,2
0,1,5,5,3,5,3,5,24,2
0,3,5,5,2,2,2,2,24,2
0,5,4,6,5,6,4,4,24,2
0,5,5,5,4,3,5,5,24,2
0,9,8,7,7,7,5,7,27,2
0,5,9,8,9,7,9,8,27,2
0,7,7,9,8,8,4,7,27,2
0,6,5,9,4,6,5,7,27,2
0,6,7,7,5,6,6,6,27,2
0,7,8,7,7,4,7,7,27,2
0,8,8,9,10,8,9,9,27,2
0,7,8,8,8,5,5,7,27,2
0,6,3,8,3,3,2,4,27,2
0,6,8,6,7,6,5,5,27,2
0,7,6,7,7,7,8,7,27,2
0,6,7,7,7,6,6,6,27,2
0,6,7,7,8,6,6,6,27,2
0,6,4,8,8,5,6,6,27,2
0,6,6,6,7,6,5,6,27,2
0,8,9,7,9,5,5,7,27,2
0,8,7,7,7,6,5,7,27,2
0,6,8,8,8,4,6,8,27,2
0,7,8,8,8,6,7,7,27,2
0,7,8,8,7,9,5,6,25,4
0,5,8,5,3,3,3,3,25,4
0,7,6,9,7,7,6,6,25,4
0,4,7,8,5,4,6,7,25,4
0,2,5,4,3,6,2,2,25,4
0,8,7,7,5,5,7,7,25,4
0,10,10,10,9,9,10,9,25,4
0,6,5,5,4,3,3,5,25,4
0,7,6,5,3,4,5,6,25,4
0,7,8,6,2,8,2,3,25,4
0,7,8,5,5,5,5,5,25,4
0,6,5,5,3,2,3,5,25,4
0,5,8,7,4,6,5,6,25,4
0,5,7,7,6,5,3,3,25,4
0,6,7,6,4,5,6,6,25,4
0,6,7,8,2,1,1,3,25,4
0,8,7,8,5,5,6,8,25,4
0,8,6,7,6,6,3,5,25,4
0,6,6,6,5,5,4,4,25,4
0,8,8,9,6,8,5,8,24,6
0,7,9,9,6,7,4,7,24,6
0,6,8,8,6,6,3,6,24,6
0,7,7,9,7,7,7,7,24,6
0,3,3,4,4,4,3,2,24,6
0,6,8,6,5,5,6,6,24,6
0,8,8,7,8,9,10,9,24,6
0,7,6,7,6,6,5,7,24,6
0,8,4,7,6,7,5,8,24,6
0,8,6,7,4,8,5,5,24,6
0,5,8,8,10,5,7,8,24,6
0,6,6,6,5,6,8,7,24,6
0,8,8,8,8,7,7,8,24,6
0,7,7,7,7,7,7,7,24,6
0,5,6,6,6,7,5,5,24,6
0,4,8,8,5,4,3,3,24,6
0,7,6,7,6,5,5,6,24,6
0,9,5,6,6,6,9,8,24,6
0,10,10,9,10,8,8,9,24,6
0,6,7,7,6,7,4,4,23,4
0,3,7,5,6,5,4,3,23,4
0,8,8,8,8,8,7,7,23,4
0,3,7,6,3,5,3,4,23,4
0,3,7,5,3,4,2,3,23,4
0,3,6,5,5,5,3,4,23,4
0,8,8,8,9,8,8,7,23,4
0,3,5,6,3,7,3,3,23,4
0,4,7,8,5,6,2,4,23,4
0,6,8,8,3,4,5,4,23,4
0,5,6,6,5,6,5,5,23,4
0,4,5,6,2,3,4,4,23,4
0,3,7,6,3,6,3,4,23,4
0,3,3,5,4,4,2,2,23,4
0,6,9,7,3,8,4,5,23,4
0,3,4,5,2,2,2,3,23,4
0,9,8,8,7,5,6,7,23,4
0,3,6,5,1,7,5,3,23,4
0,3,6,5,4,4,2,3,23,4
0,8,6,7,6,7,6,7,30,2
0,5,6,6,5,6,6,5,30,2
0,8,7,7,6,7,5,7,30,2
0,9,6,7,5,6,7,8,30,2
0,4,4,6,6,6,5,5,30,2
0,6,6,6,6,5,5,6,30,2
0,8,6,7,6,7,2,2,30,2
0,8,6,7,7,8,3,8,30,2
0,10,7,9,8,6,7,8,30,2
0,9,7,8,7,5,8,7,30,2
0,8,5,5,5,5,5,5,30,2
0,5,6,8,5,5,5,5,30,2
0,7,6,6,7,6,7,7,30,2
0,8,8,8,8,8,8,9,30,2
0,6,6,7,4,7,4,4,30,2
0,5,3,6,4,4,4,4,30,2
0,8,6,6,5,5,6,7,30,2
0,9,4,6,6,6,7,7,30,2
0,6,5,6,6,6,6,6,30,2
0,9,5,6,7,6,5,8,25,2
0,8,7,7,8,6,6,7,25,2
0,8,8,8,8,8,5,7,25,2
0,7,7,7,5,7,5,7,25,2
0,7,6,7,6,6,6,6,25,2
0,7,7,7,7,7,7,7,25,2
0,9,9,9,8,9,10,9,25,2
0,7,6,7,7,6,5,8,25,2
0,8,6,4,6,8,4,7,25,2
0,9,6,6,7,6,5,6,25,2
0,7,7,8,6,9,8,8,25,2
0,7,7,8,7,7,7,7,25,2
0,8,7,8,7,8,8,8,25,2
0,4,7,7,4,5,4,3,25,2
0,6,6,6,4,7,6,5,25,2
0,8,8,7,8,6,8,8,25,2
0,8,8,9,10,9,9,9,25,2
0,9,7,8,6,8,6,7,25,2
0,6,8,9,5,8,5,6,25,2
0,9,9,9,9,9,9,8,25,2
0,5,7,6,5,4,5,6,25,2
0,6,6,6,5,5,4,5,25,2
0,5,8,6,5,5,6,7,25,2
0,10,10,10,10,10,10,10,25,2
0,7,7,8,8,8,5,7,25,2
0,5,4,4,4,4,2,3,25,2
0,8,9,8,8,6,7,6,25,2
0,6,6,7,6,6,5,7,25,2
0,5,7,7,7,8,6,5,25,2
0,6,7,7,7,5,6,6,25,2
0,6,8,8,6,7,6,5,25,2
0,6,7,7,5,5,3,6,25,2
0,5,8,7,5,5,5,5,25,2
0,9,8,9,9,5,5,7,25,2
0,6,6,6,5,7,8,5,25,2
0,6,6,7,6,6,4,6,25,2
0,9,8,9,9,9,6,9,22,2
0,3,7,7,5,5,4,4,22,2
0,9,9,9,9,9,9,8,22,2
0,5,7,9,6,8,7,6,22,2
0,6,6,8,5,5,6,5,22,2
0,4,7,7,5,5,5,6,22,2
0,8,8,8,8,8,8,8,22,2
0,8,8,8,7,7,3,8,22,2
0,6,4,7,7,8,2,6,22,2
0,6,7,7,7,7,6,5,22,2
0,7,6,7,7,7,7,7,22,2
0,4,6,7,2,5,3,4,22,2
0,4,7,8,6,5,4,5,22,2
0,4,6,7,4,5,4,3,22,2
0,4,8,7,6,7,5,4,22,2
0,2,8,9,4,3,2,4,22,2
0,7,6,7,5,5,3,3,22,2
0,6,6,7,4,6,4,5,22,2
0,6,7,7,7,7,6,5,22,2
0,9,8,9,8,7,6,9,22,2
0,6,8,7,4,5,5,4,22,2
0,9,9,9,9,9,9,8,22,2
0,6,8,9,6,9,8,7,22,2
0,6,6,8,6,6,6,5,22,2
0,7,7,7,7,6,7,7,22,2
0,9,9,9,8,8,9,9,22,2
0,6,7,9,6,6,3,7,22,2
0,8,5,6,7,6,3,7,22,2
0,9,9,9,8,8,7,8,22,2
0,6,8,8,5,5,5,7,22,2
0,6,5,7,6,8,7,7,22,2
0,5,8,8,7,5,5,7,22,2
0,5,7,7,5,6,5,4,22,2
0,6,7,7,5,5,8,7,22,2
0,6,6,9,3,1,2,4,22,2
0,7,7,8,7,5,4,7,22,2
0,8,8,8,5,5,6,7,22,2
0,7,8,8,8,7,5,6,22,2
0,9,7,8,8,6,6,8,26,2
0,6,7,7,7,6,6,5,26,2
0,7,10,10,10,10,5,9,26,2
0,4,6,7,7,7,5,6,26,2
0,6,5,5,6,6,4,5,26,2
0,6,6,8,6,7,5,6,26,2
0,7,8,8,8,10,7,8,26,2
0,4,5,6,6,7,3,4,26,2
0,7,6,2,2,8,3,4,26,2
0,8,8,8,8,7,2,6,26,2
0,6,2,3,1,3,1,2,26,2
0,7,7,7,8,7,9,7,26,2
0,3,3,5,7,6,6,4,26,2
0,4,4,5,5,5,5,3,26,2
0,4,7,5,5,4,4,4,26,2
0,3,5,8,5,8,6,3,26,2
0,5,8,8,7,7,3,3,26,2
0,6,3,6,7,10,6,5,26,2
0,6,7,6,7,6,6,6,26,2
0,10,9,8,8,6,6,8,23,2
0,6,8,8,3,6,2,2,23,2
0,7,8,7,8,7,5,6,23,2
0,5,6,5,4,5,5,5,23,2
0,6,6,7,6,6,7,6,23,2
0,8,7,7,6,5,5,6,23,2
0,8,10,10,10,10,10,10,23,2
0,5,5,7,6,6,3,5,23,2
0,7,5,6,8,2,4,5,23,2
0,8,8,8,8,7,7,8,23,2
0,5,1,5,4,5,5,5,23,2
0,7,4,5,3,7,4,4,23,2
0,3,7,7,2,6,3,4,23,2
0,3,5,6,5,5,3,3,23,2
0,6,7,7,4,7,6,5,23,2
0,3,5,4,2,3,3,4,23,2
0,6,8,8,8,5,6,7,23,2
0,7,6,8,6,6,4,6,23,2
0,8,9,8,8,8,7,8,23,2
0,7,8,8,5,7,5,7,31,1
0,6,8,7,7,8,6,6,31,1
0,5,10,8,7,5,5,7,31,1
0,3,7,7,5,5,4,5,31,1
0,5,7,8,5,6,5,5,31,1
0,5,6,6,5,5,6,5,31,1
0,10,10,10,10,10,10,10,31,1
0,6,6,7,7,7,5,7,31,1
0,6,5,6,2,5,4,6,31,1
0,10,9,10,8,9,6,7,31,1
0,6,7,8,8,8,9,5,31,1
0,6,8,8,8,7,8,7,31,1
0,6,8,8,7,8,5,7,31,1
0,4,5,6,4,5,3,3,31,1
0,7,7,7,7,7,5,7,31,1
0,3,9,8,7,5,4,6,31,1
0,6,8,9,8,7,7,6,31,1
0,5,9,9,8,7,8,7,31,1
0,6,7,6,5,6,5,6,31,1
0,10,8,8,8,8,6,9,23,2
0,8,7,4,9,4,5,8,23,2
0,10,10,10,10,8,8,8,23,2
0,9,7,6,8,6,5,9,23,2
0,6,5,6,7,6,4,6,23,2
0,8,6,8,9,5,8,8,23,2
0,10,9,10,10,9,9,9,23,2
0,8,7,7,9,9,5,9,23,2
0,8,4,8,6,4,4,7,23,2
0,10,7,6,8,10,5,7,23,2
0,8,6,6,7,5,5,6,23,2
0,9,6,5,8,9,7,8,23,2
0,9,7,7,9,7,7,8,23,2
0,8,8,7,9,8,8,9,23,2
0,7,5,6,8,6,5,6,23,2
0,8,5,5,8,3,6,6,23,2
0,9,7,7,7,6,7,8,23,2
0,7,4,5,7,8,4,5,23,2
0,8,7,7,8,8,7,7,23,2
0,8,9,8,7,8,6,7,25,1
0,7,7,5,7,7,5,7,25,1
0,8,9,9,9,9,9,7,25,1
0,7,8,8,9,8,7,8,25,1
0,7,6,6,8,7,4,5,25,1
0,7,7,7,7,6,7,7,25,1
0,9,9,9,10,9,8,8,25,1
0,7,7,7,8,8,5,8,25,1
0,8,7,7,8,2,5,8,25,1
0,10,8,8,8,7,6,6,25,1
0,7,6,5,5,5,5,6,25,1
0,8,10,9,9,9,6,8,25,1
0,8,7,8,8,7,6,8,25,1
0,8,8,8,8,8,7,8,25,1
0,8,6,6,8,6,6,7,25,1
0,6,8,7,5,6,3,7,25,1
0,9,8,7,8,7,7,7,25,1
0,8,8,7,9,6,7,8,25,1
0,7,7,8,8,8,6,6,25,1
0,7,8,8,7,8,6,7,28,1
0,4,5,6,5,8,5,5,28,1
0,6,9,9,8,7,6,6,28,1
0,4,7,7,5,5,5,5,28,1
0,3,4,5,5,4,1,2,28,1
0,5,7,6,5,5,5,5,28,1
0,9,9,9,9,9,9,9,28,1
0,4,8,6,6,3,2,4,28,1
0,6,4,5,7,6,3,4,28,1
0,8,9,6,4,6,4,6,28,1
0,5,8,6,7,7,7,7,28,1
0,6,8,7,8,7,7,7,28,1
0,5,8,8,7,8,5,6,28,1
0,4,7,7,5,4,4,4,28,1
0,6,7,7,7,7,4,6,28,1
0,3,9,8,5,6,3,3,28,1
0,5,8,6,5,6,4,3,28,1
0,6,6,6,5,6,7,5,28,1
0,6,7,7,6,7,5,6,28,1
0,9,8,8,8,8,7,10,29,2
0,7,8,7,7,7,7,7,29,2
0,8,9,9,9,9,8,8,29,2
0,4,7,7,6,5,6,5,29,2
0,4,4,6,5,5,5,5,29,2
0,4,7,6,4,5,5,6,29,2
0,9,9,9,9,9,9,10,29,2
0,5,7,7,6,6,4,6,29,2
0,7,6,9,6,5,5,9,29,2
0,9,9,9,8,7,7,8,29,2
0,3,3,8,3,5,5,4,29,2
0,5,6,5,4,3,4,4,29,2
0,6,9,9,7,7,7,7,29,2
0,5,8,7,7,7,6,5,29,2
0,6,6,6,7,6,5,6,29,2
0,6,8,7,5,6,3,7,29,2
0,5,8,8,7,5,7,7,29,2
0,6,7,7,6,6,5,5,29,2
0,6,7,7,7,6,7,6,29,2
0,8,7,7,6,8,6,6,28,2
0,7,7,8,4,6,6,5,28,2
0,9,8,9,9,9,9,7,28,2
0,6,6,6,3,5,4,5,28,2
0,5,5,4,5,4,4,4,28,2
0,6,5,7,7,5,5,6,28,2
0,10,10,10,10,10,10,10,28,2
0,6,5,6,6,7,3,6,28,2
0,8,5,7,5,6,5,7,28,2
0,9,8,9,2,7,2,6,28,2
0,6,5,5,5,5,5,8,28,2
0,6,7,7,6,7,7,7,28,2
0,6,8,8,7,9,7,7,28,2
0,6,6,6,5,5,5,5,28,2
0,6,6,6,5,6,5,6,28,2
0,6,5,5,5,5,5,3,28,2
0,9,7,7,7,5,7,8,28,2
0,7,5,6,5,7,7,6,28,2
0,9,8,8,7,8,7,6,28,2
0,9,9,9,8,8,6,8,27,3
0,6,8,7,7,8,6,6,27,3
0,9,8,9,9,9,9,7,27,3
0,6,10,8,8,6,6,8,27,3
0,6,5,6,6,6,5,5,27,3
0,8,8,8,8,6,7,8,27,3
0,6,8,9,9,8,9,9,27,3
0,5,8,8,8,8,6,7,27,3
0,8,6,6,8,5,6,9,27,3
0,9,7,8,8,7,5,7,27,3
0,8,8,6,6,5,5,7,27,3
0,3,5,5,7,5,4,6,27,3
0,8,7,8,8,7,7,8,27,3
0,6,8,8,6,6,6,6,27,3
0,7,6,7,7,6,6,6,27,3
0,4,8,7,4,4,3,5,27,3
0,7,6,6,6,6,7,6,27,3
0,6,8,7,6,7,10,5,27,3
0,10,9,9,10,8,7,8,27,3
0,8,8,8,7,9,6,8,25,3
0,4,8,4,5,4,6,6,25,3
0,9,9,9,9,9,9,8,25,3
0,7,6,7,5,6,6,6,25,3
0,6,6,6,5,6,5,5,25,3
0,7,6,7,6,5,7,7,25,3
0,9,10,9,9,9,9,8,25,3
0,5,7,7,7,8,3,7,25,3
0,6,5,5,4,6,5,5,25,3
0,8,7,8,7,8,6,7,25,3
0,9,7,7,7,6,7,7,25,3
0,7,7,8,8,7,8,8,25,3
0,6,7,6,7,6,6,6,25,3
0,6,8,8,7,7,7,6,25,3
0,7,5,6,7,5,5,7,25,3
0,6,8,5,8,5,7,5,25,3
0,9,8,8,8,6,8,9,25,3
0,7,7,7,6,7,5,6,25,3
0,8,9,9,9,8,8,8,25,3
1,7,8,10,8,10,7,7,23,2
1,8,7,10,8,9,9,10,23,2
1,5,8,7,9,8,5,6,23,2
1,7,7,7,7,7,4,4,23,2
1,4,5,5,5,5,5,4,23,2
1,2,10,10,5,6,5,7,23,2
1,7,9,8,8,7,5,8,23,2
1,5,6,7,8,7,6,7,23,2
1,5,6,7,6,7,5,6,23,2
1,5,7,7,6,9,1,4,23,2
1,4,6,6,4,4,4,4,23,2
1,5,8,8,8,8,7,6,23,2
1,6,8,10,7,9,2,7,23,2
1,6,7,8,7,9,5,6,23,2
1,8,9,10,7,7,6,8,23,2
1,9,9,9,9,9,7,8,26,4
1,7,8,9,9,8,9,10,26,4
1,5,6,7,6,7,5,6,26,4
1,8,8,8,8,8,1,4,26,4
1,4,5,5,6,6,5,6,26,4
1,6,6,8,6,8,5,8,26,4
1,7,8,8,8,8,7,7,26,4
1,7,8,7,8,9,7,8,26,4
1,7,6,6,8,8,7,7,26,4
1,7,7,9,8,8,6,8,26,4
1,10,8,8,8,8,8,9,26,4
1,7,7,7,7,7,7,7,26,4
1,6,9,10,8,10,7,7,26,4
1,10,10,10,10,10,10,10,26,4
1,7,8,8,9,9,10,6,26,4
1,4,7,8,5,10,7,5,26,4
1,7,6,8,7,8,7,7,26,4
1,6,9,9,7,9,6,7,26,4
1,4,8,8,6,8,5,5,27,2
1,5,8,7,6,8,6,6,27,2
1,7,6,7,7,7,4,4,27,2
1,3,4,5,6,6,7,5,27,2
1,1,6,6,6,7,2,3,27,2
1,5,8,7,8,9,7,6,27,2
1,2,5,6,5,7,4,1,27,2
1,3,8,10,6,10,7,8,27,2
1,2,8,4,4,7,2,2,27,2
1,2,8,8,7,8,5,8,27,2
1,3,8,8,9,4,5,6,27,2
1,5,5,10,5,5,5,10,27,2
1,1,1,1,1,1,1,1,27,2
1,4,9,10,7,10,6,6,27,2
1,6,7,8,7,8,7,6,27,2
1,6,8,9,7,7,7,6,27,2
1,8,8,10,7,10,9,6,26,2
1,9,6,10,7,9,6,6,26,2
1,6,8,7,6,7,9,8,26,2
1,8,9,9,7,9,4,7,26,2
1,6,5,7,5,5,6,4,26,2
1,9,9,9,8,9,8,6,26,2
1,9,8,9,8,10,7,8,26,2
1,10,7,9,10,10,7,10,26,2
1,9,8,10,8,10,7,9,26,2
1,10,10,10,7,9,6,8,26,2
1,9,5,9,6,6,5,7,26,2
1,7,8,10,7,9,7,7,26,2
1,6,8,8,8,8,8,7,26,2
1,5,7,9,5,9,4,3,26,2
1,7,10,10,7,10,5,8,26,2
1,8,8,9,8,10,8,8,26,2
1,8,9,10,7,10,7,6,24,2
1,6,10,10,5,9,6,7,24,2
1,7,8,7,6,8,3,4,24,2
1,5,4,5,5,4,5,4,24,2
1,4,9,9,4,9,4,6,24,2
1,6,8,9,6,8,7,6,24,2
1,5,7,9,5,9,5,6,24,2
1,5,8,8,6,6,5,6,24,2
1,7,7,7,7,7,7,6,24,2
1,6,9,8,6,8,3,7,24,2
1,5,8,10,8,8,5,5,24,2
1,3,7,10,3,10,5,3,24,2
1,6,7,7,6,8,5,5,24,2
1,7,8,9,6,9,5,5,24,2
1,8,9,8,7,8,6,6,26,2
1,9,10,9,9,8,9,9,26,2
1,6,7,7,7,7,8,7,26,2
1,7,7,8,6,7,4,4,26,2
1,5,4,5,4,4,4,4,26,2
1,9,10,10,10,9,10,9,26,2
1,8,8,9,7,8,5,7,26,2
1,7,8,9,8,8,8,9,26,2
1,6,6,6,6,6,6,6,26,2
1,9,9,9,10,9,8,9,26,2
1,8,9,9,9,9,9,9,26,2
1,6,10,9,10,7,7,8,26,2
1,8,8,9,8,9,6,7,26,2
1,8,8,8,8,10,8,7,26,2
1,6,10,10,9,10,7,7,25,6
1,5,10,9,8,9,6,9,25,6
1,7,7,7,7,7,5,4,25,6
1,3,2,8,4,5,4,2,25,6
1,2,10,8,10,8,7,8,25,6
1,3,8,8,3,8,3,4,25,6
1,5,9,9,7,8,4,5,25,6
1,3,9,9,7,9,6,7,25,6
1,4,7,9,6,8,8,7,25,6
1,8,8,8,7,6,6,7,25,6
1,9,10,10,10,9,9,10,25,6
1,7,9,10,10,9,7,7,25,6
1,5,10,10,9,9,9,8,25,6
1,6,10,10,6,10,10,6,25,6
1,6,6,7,6,6,5,5,25,6
1,6,7,7,7,7,7,6,25,6
1,8,10,10,8,10,7,8,27,4
1,7,8,7,7,8,6,7,27,4
1,7,7,7,7,7,4,4,27,4
1,3,5,6,4,5,5,3,27,4
1,5,10,9,6,9,2,8,27,4
1,6,9,9,7,8,5,6,27,4
1,4,7,9,5,6,6,6,27,4
1,8,8,8,8,8,6,7,27,4
1,8,7,8,6,7,5,7,27,4
1,6,7,9,6,7,6,6,27,4
1,5,7,10,8,7,7,5,27,4
1,6,10,10,6,10,10,6,27,4
1,7,7,8,7,8,7,7,27,4
1,8,9,10,6,9,7,7,27,4
1,3,10,9,6,8,5,5,27,2
1,4,5,10,5,6,4,5,27,2
1,2,6,4,2,1,2,2,27,2
1,7,7,7,7,7,4,4,27,2
1,2,3,4,2,3,2,2,27,2
1,2,9,9,9,2,2,3,27,2
1,2,9,10,4,8,4,5,27,2
1,3,9,10,2,9,3,5,27,2
1,1,6,8,1,2,1,1,27,2
1,3,10,10,5,8,6,10,27,2
1,4,10,10,9,8,7,7,27,2
1,1,1,1,1,1,1,1,27,2
1,5,7,10,5,7,6,5,27,2
1,4,10,10,5,7,6,6,27,2
1,5,8,8,5,7,6,6,27,2
1,6,8,9,5,6,6,5,27,2
1,6,10,10,7,10,6,6,28,2
1,6,8,10,5,7,6,8,28,2
1,7,7,7,7,7,5,5,28,2
1,4,4,4,4,4,5,4,28,2
1,2,10,10,5,10,10,9,28,2
1,8,9,9,8,8,8,7,28,2
1,6,6,7,6,7,6,6,28,2
1,6,7,6,4,4,4,4,28,2
1,8,8,8,5,5,5,7,28,2
1,3,8,7,3,7,3,4,28,2
1,5,5,5,5,5,5,5,28,2
1,5,10,9,6,9,7,6,28,2
1,6,7,8,7,8,6,6,28,2
1,7,8,8,8,7,7,7,28,2
1,7,9,10,8,9,9,7,32,2
1,8,8,10,6,7,7,8,32,2
1,8,8,8,7,7,4,5,32,2
1,4,5,5,4,3,3,4,32,2
1,3,10,10,4,10,2,6,32,2
1,4,9,9,5,8,5,6,32,2
1,5,6,7,6,8,4,5,32,2
1,10,10,10,7,7,9,8,32,2
1,7,7,7,7,7,7,7,32,2
1,4,8,7,8,7,4,2,32,2
1,10,10,10,10,10,10,10,32,2
1,5,9,9,5,9,7,5,32,2
1,7,8,8,7,7,6,6,32,2
1,6,8,8,7,6,7,7,32,2
1,7,10,10,8,9,6,7,28,3
1,6,7,8,9,8,7,8,28,3
1,3,4,4,4,5,2,2,28,3
1,7,7,7,7,7,4,4,28,3
1,4,6,7,7,6,6,5,28,3
1,7,10,8,6,7,2,8,28,3
1,7,9,9,8,8,5,7,28,3
1,7,9,8,7,7,8,9,28,3
1,6,8,8,6,8,4,7,28,3
1,4,9,9,6,8,7,8,28,3
1,7,6,7,8,6,6,6,28,3
1,5,8,8,9,9,5,7,28,3
1,7,9,8,8,8,7,7,28,3
1,7,7,8,7,8,5,6,28,3
1,8,8,8,7,8,7,7,28,3
1,10,8,8,8,8,7,7,23,2
1,10,9,9,8,9,6,7,23,2
1,5,4,5,5,5,3,3,23,2
1,7,8,8,8,8,2,6,23,2
1,8,7,7,6,6,6,6,23,2
1,8,7,8,8,8,3,8,23,2
1,9,8,8,9,8,8,8,23,2
1,10,8,8,10,9,9,9,23,2
1,9,9,8,9,7,8,8,23,2
1,9,7,6,4,9,2,6,23,2
1,7,7,7,7,7,7,7,23,2
1,10,9,9,10,10,10,10,23,2
1,9,9,9,9,9,9,9,23,2
1,10,8,8,9,9,6,9,23,2
1,8,7,8,7,8,6,7,23,2
1,9,8,10,8,9,7,8,23,2
1,10,8,7,7,9,6,7,26,2
1,9,7,7,6,6,6,7,26,2
1,5,5,4,2,3,3,3,26,2
1,7,7,7,7,7,3,5,26,2
1,5,5,5,5,5,5,6,26,2
1,4,10,10,6,8,4,7,26,2
1,8,7,8,8,9,7,7,26,2
1,8,6,8,7,8,7,6,26,2
1,7,7,6,6,6,5,8,26,2
1,2,7,5,4,9,2,2,26,2
1,8,8,8,8,8,7,7,26,2
1,8,10,7,9,7,8,8,26,2
1,8,9,9,9,9,9,9,26,2
1,6,6,5,9,5,5,5,26,2
1,7,6,8,8,10,2,8,26,2
1,8,7,8,7,8,6,7,26,2
1,8,8,10,9,10,8,8,26,2
1,7,10,10,6,10,5,6,24,4
1,8,9,10,5,5,5,6,24,4
1,7,7,7,7,7,4,5,24,4
1,8,8,8,8,8,5,6,24,4
1,5,9,9,4,9,4,6,24,4
1,4,9,9,6,7,3,5,24,4
1,2,6,5,2,3,2,4,24,4
1,5,9,9,5,5,5,6,24,4
1,7,8,9,9,7,7,7,24,4
1,6,6,8,2,4,4,5,24,4
1,5,8,8,8,8,8,7,24,4
1,7,10,10,6,10,6,7,24,4
1,6,10,10,6,10,6,6,24,4
1,6,8,9,7,7,6,6,24,4
1,8,9,8,6,7,7,7,28,2
1,8,8,9,9,8,6,7,28,2
1,7,7,7,7,7,4,4,28,2
1,6,6,8,6,6,5,6,28,2
1,2,2,10,6,10,2,3,28,2
1,9,9,9,8,9,4,8,28,2
1,8,3,9,8,9,7,8,28,2
1,8,7,8,9,8,7,8,28,2
1,10,8,6,5,9,5,5,28,2
1,8,8,8,8,8,8,8,28,2
1,7,9,9,9,9,9,8,28,2
1,8,8,8,8,8,8,8,28,2
1,7,8,9,7,10,4,7,28,2
1,7,7,9,8,9,7,8,28,2
1,8,9,10,8,10,7,7,28,2
1,6,10,9,8,8,6,5,42,2
1,6,7,6,6,6,5,5,42,2
1,7,7,7,6,7,3,4,42,2
1,5,5,5,5,5,6,5,42,2
1,2,4,4,4,10,4,2,42,2
1,8,8,8,9,9,8,8,42,2
1,5,9,8,8,8,5,5,42,2
1,4,6,6,7,7,3,3,42,2
1,6,8,7,7,6,6,7,42,2
1,5,5,6,2,9,3,3,42,2
1,7,7,7,7,7,7,6,42,2
1,4,7,6,4,4,4,4,42,2
1,9,9,9,9,9,9,9,42,2
1,6,9,8,9,8,8,8,42,2
1,6,6,6,6,6,5,5,42,2
1,5,8,8,7,7,8,6,42,2
1,8,10,9,8,8,7,7,30,3
1,6,10,9,8,10,9,9,30,3
1,10,10,10,10,10,10,10,30,3
1,5,5,5,4,4,5,5,30,3
1,3,3,3,8,8,2,3,30,3
1,8,8,8,7,8,3,6,30,3
1,6,8,8,9,8,6,7,30,3
1,5,5,8,6,9,4,4,30,3
1,7,7,9,8,7,8,8,30,3
1,4,5,5,5,5,2,2,30,3
1,7,7,7,7,7,8,7,30,3
1,4,5,4,6,5,4,5,30,3
